"Days since purchase","Purchase visits","Total sales","Credit card","Coupons","Items purchased","Blouse","Suit"
35,5,300.46,"No",0,18,"No","No"
7,9,710.29,"Yes",2,33,"Yes","No"
20,18,828.07,"No",2,40,"Yes","No"
177,2,119.99,"No",0,3,"No","Yes"
159,1,151,"No",1,3,"No","No"
41,2,526.4,"Yes",0,16,"Yes","No"
19,12,1223.15,"Yes",2,48,"Yes","No"
236,3,427.2,"Yes",1,15,"Yes","No"
222,1,126,"No",0,3,"No","No"
11,2,98.99,"No",0,3,"No","No"
14,9,831.84,"Yes",3,33,"Yes","Yes"
73,5,100.96,"No",0,11,"No","No"
30,3,314.67,"No",0,6,"No","Yes"
270,3,80.78,"Yes",0,7,"No","No"
5,2,99.97,"Yes",1,8,"Yes","No"
9,11,1007,"Yes",5,49,"No","No"
67,8,1756.07,"No",4,50,"Yes","No"
270,3,136.49,"No",0,5,"No","No"
3,60,4806.96,"Yes",8,241,"Yes","Yes"
124,2,222.96,"No",0,11,"Yes","No"
57,4,859.42,"Yes",0,19,"Yes","Yes"
130,3,418.9,"No",1,15,"Yes","No"
47,4,292.74,"Yes",0,9,"Yes","No"
56,2,160.99,"No",0,6,"Yes","No"
47,1,201.96,"No",0,5,"Yes","No"
43,4,307.96,"No",0,8,"Yes","No"
93,2,163.44,"No",0,7,"Yes","No"
42,5,1308.72,"No",0,12,"Yes","No"
10,4,470.65,"Yes",1,21,"No","No"
83,15,1215.11,"Yes",6,50,"Yes","No"
172,2,320.45,"No",2,11,"No","No"
80,3,211.47,"No",1,7,"Yes","Yes"
159,2,348.17,"Yes",0,7,"No","No"
148,3,186.99,"No",0,4,"Yes","No"
12,14,1136.55,"Yes",3,44,"Yes","No"
194,3,375.46,"No",0,13,"Yes","No"
70,7,1267.67,"Yes",1,36,"Yes","Yes"
84,47,3286.1,"Yes",7,163,"Yes","No"
314,1,76.5,"No",0,4,"Yes","No"
285,1,74.98,"No",0,2,"No","No"
282,1,29,"No",0,1,"No","No"
73,2,289.99,"No",0,9,"Yes","No"
221,1,83,"No",0,2,"Yes","No"
62,1,72.89,"Yes",1,3,"No","No"
103,13,501.94,"No",0,12,"Yes","No"
137,1,281,"No",0,3,"No","No"
40,1,77,"No",0,2,"Yes","No"
210,2,102.01,"No",0,3,"Yes","No"
19,6,823.92,"Yes",0,20,"Yes","No"
111,4,73.5,"No",0,3,"No","No"
12,2,118.96,"No",0,5,"Yes","No"
207,1,75,"No",0,3,"No","No"
272,2,190.12,"No",0,9,"No","No"
85,9,681.38,"No",0,24,"Yes","No"
273,2,461.19,"Yes",1,11,"Yes","No"
321,1,98,"No",0,2,"No","No"
139,3,248.94,"No",1,13,"No","No"
30,18,1727.16,"Yes",9,53,"Yes","No"
19,1,186.3,"Yes",1,3,"No","No"
213,1,375.99,"No",0,6,"No","Yes"
125,2,68.99,"No",0,3,"No","No"
364,1,78,"No",0,2,"No","No"
206,3,288.96,"No",0,8,"No","No"
322,1,165.95,"No",0,6,"Yes","No"
167,1,108,"No",0,3,"No","No"
40,7,565.39,"Yes",1,27,"Yes","No"
143,1,113,"No",0,2,"Yes","No"
154,2,144.97,"Yes",0,7,"No","No"
3,17,1018.1,"Yes",3,43,"Yes","No"
201,4,418.92,"No",0,15,"Yes","No"
306,2,246.99,"No",0,5,"No","No"
158,2,170.97,"No",0,6,"Yes","No"
70,2,116.98,"No",0,5,"Yes","No"
350,1,226,"No",0,3,"No","No"
296,1,63.5,"No",0,2,"No","No"
13,2,235.99,"No",0,5,"No","Yes"
136,1,321,"No",0,10,"Yes","No"
16,2,249.98,"No",0,2,"Yes","Yes"
1,5,151.19,"Yes",0,10,"No","No"
312,2,111.29,"Yes",0,6,"Yes","No"
3,17,1389.18,"No",2,61,"Yes","No"
49,4,504.21,"No",0,19,"Yes","Yes"
251,2,130.5,"No",0,4,"No","No"
98,5,297.98,"No",0,10,"No","No"
62,21,1475.33,"Yes",2,83,"Yes","Yes"
40,5,256.95,"No",0,9,"Yes","No"
61,5,293.95,"Yes",0,9,"No","Yes"
1,8,729.45,"Yes",1,31,"Yes","No"
61,4,264.76,"No",0,9,"Yes","No"
308,1,172,"No",0,3,"No","No"
346,1,29,"No",0,1,"No","No"
313,1,6,"No",0,1,"No","No"
138,1,189,"No",0,5,"Yes","No"
165,6,375.95,"No",0,21,"Yes","No"
149,4,187.97,"No",0,6,"Yes","No"
26,30,1528.1,"Yes",5,121,"Yes","No"
129,1,158,"No",0,2,"No","No"
271,2,247.95,"No",0,7,"No","No"
272,2,160.95,"Yes",1,2,"No","No"
18,1,246.6,"No",1,8,"No","No"
34,2,171.91,"No",0,10,"No","No"
88,2,294.57,"No",0,5,"Yes","Yes"
157,2,102.49,"No",0,5,"No","No"
131,2,444.34,"Yes",1,19,"Yes","No"
110,3,96.97,"No",0,6,"No","No"
124,4,225.47,"No",0,13,"Yes","No"
43,34,1944.15,"Yes",12,78,"Yes","No"
207,2,299.48,"No",1,8,"No","No"
41,3,115.49,"Yes",0,4,"No","No"
241,1,128.66,"Yes",1,5,"No","Yes"
166,1,99.98,"No",0,2,"No","No"
130,2,315.99,"No",0,4,"No","Yes"
291,1,292.99,"No",0,3,"No","No"
153,4,786.77,"No",1,23,"Yes","No"
8,15,1166.86,"No",0,30,"Yes","Yes"
54,5,421.19,"Yes",1,8,"Yes","No"
63,5,1576.89,"Yes",2,39,"Yes","No"
30,5,318.07,"No",0,20,"Yes","No"
140,3,402.97,"No",1,13,"Yes","No"
62,4,171.12,"No",0,11,"No","No"
222,1,79,"No",0,1,"No","No"
349,1,72.99,"No",0,3,"No","No"
298,1,82,"No",0,3,"No","No"
293,1,89.73,"Yes",0,5,"No","No"
231,2,179.03,"Yes",0,8,"No","No"
81,9,946.34,"Yes",2,25,"Yes","No"
32,5,456.46,"No",0,19,"Yes","No"
97,10,862.42,"Yes",0,31,"Yes","No"
39,3,200.44,"No",0,8,"No","No"
127,1,74.98,"No",0,3,"Yes","No"
173,3,182.97,"No",0,5,"Yes","No"
324,1,209.99,"Yes",0,6,"Yes","No"
104,7,237,"No",0,8,"No","No"
279,1,181,"No",0,7,"No","No"
42,26,2088.81,"Yes",4,65,"Yes","Yes"
327,1,153,"Yes",0,2,"No","No"
41,10,237.9,"No",0,17,"No","No"
40,4,382.35,"Yes",1,19,"No","No"
271,3,176.98,"No",0,10,"No","No"
4,15,1140.46,"No",0,28,"Yes","No"
91,4,410.97,"Yes",1,11,"Yes","No"
141,6,1518.24,"Yes",0,32,"No","No"
117,1,83,"No",0,3,"No","No"
160,1,625.92,"Yes",1,14,"Yes","No"
117,3,314.18,"Yes",1,8,"No","Yes"
24,36,1985.11,"Yes",4,109,"Yes","No"
174,5,275.97,"No",0,10,"No","No"
212,1,198,"No",0,3,"No","No"
3,3,586,"Yes",0,13,"Yes","No"
26,5,75.98,"No",0,9,"Yes","No"
176,3,638.91,"No",0,16,"Yes","No"
215,2,127.98,"No",0,4,"No","No"
41,6,331.95,"Yes",1,10,"Yes","No"
78,6,662.05,"Yes",1,20,"Yes","Yes"
16,10,143.39,"No",0,18,"Yes","No"
177,3,137.98,"No",0,4,"Yes","No"
272,1,78.49,"No",0,4,"Yes","No"
127,7,816.61,"Yes",1,34,"No","No"
350,1,69.99,"No",0,1,"No","No"
266,2,220.96,"No",0,4,"Yes","Yes"
103,2,278.96,"No",0,6,"Yes","No"
338,3,87.98,"Yes",0,5,"No","No"
252,1,70.49,"No",0,2,"No","No"
26,12,1002.99,"Yes",1,52,"Yes","Yes"
27,7,328.67,"No",0,21,"Yes","No"
33,1,88,"No",0,1,"No","No"
310,1,192,"No",0,3,"No","No"
155,2,167.99,"No",1,9,"No","No"
146,3,499.44,"Yes",0,14,"Yes","No"
248,7,450.95,"Yes",0,18,"No","No"
103,4,208.48,"No",0,5,"Yes","No"
79,2,906.45,"No",0,18,"Yes","No"
59,1,1714.97,"No",0,27,"Yes","No"
267,5,173.96,"No",0,5,"Yes","No"
8,7,449.27,"Yes",0,26,"Yes","No"
42,8,269.12,"Yes",0,12,"No","Yes"
265,3,218.24,"No",0,7,"Yes","No"
9,19,2574.61,"Yes",7,76,"Yes","No"
116,1,131,"No",0,4,"Yes","No"
364,1,102,"No",0,2,"No","No"
36,2,111.94,"No",0,6,"No","No"
79,17,1876.09,"Yes",4,75,"Yes","Yes"
5,22,662.09,"Yes",7,37,"Yes","No"
272,1,89.98,"No",0,4,"Yes","No"
28,7,622.56,"Yes",3,26,"Yes","Yes"
89,2,95.36,"No",0,5,"Yes","No"
120,3,764.52,"Yes",1,28,"Yes","No"
8,7,680.58,"No",0,33,"Yes","No"
29,4,159.49,"No",0,8,"Yes","No"
225,1,137.96,"No",0,4,"Yes","No"
179,2,196.25,"No",0,8,"Yes","No"
215,1,232.2,"Yes",1,4,"No","No"
60,9,858.1,"Yes",2,32,"Yes","No"
204,1,154,"No",0,3,"No","No"
306,1,187.95,"No",0,7,"No","No"
159,2,1176.95,"Yes",1,16,"Yes","Yes"
14,26,2218.56,"No",3,101,"Yes","No"
21,10,562.38,"Yes",1,36,"Yes","No"
175,1,14.99,"No",0,1,"No","No"
1,8,761.52,"Yes",2,30,"Yes","No"
9,9,1481.36,"No",1,41,"Yes","No"
285,1,93.98,"No",0,3,"No","No"
9,6,258.42,"No",0,10,"Yes","No"
27,1,243,"Yes",1,4,"Yes","No"
24,16,652.44,"No",1,36,"Yes","No"
96,3,503.67,"Yes",1,12,"Yes","No"
131,3,166.99,"No",0,7,"No","No"
233,5,277.11,"Yes",1,15,"Yes","No"
41,8,1157.93,"Yes",2,27,"Yes","Yes"
289,2,95.24,"No",0,3,"No","No"
104,5,976.98,"Yes",2,24,"No","No"
141,1,73,"No",1,4,"No","No"
354,2,98,"No",0,3,"No","No"
313,1,144.5,"No",0,6,"No","No"
116,2,94.98,"No",0,4,"No","No"
16,34,2164.01,"Yes",9,92,"No","No"
251,1,150.44,"Yes",0,6,"No","No"
25,13,683.36,"Yes",3,25,"Yes","No"
179,2,156.93,"No",0,10,"Yes","No"
6,39,1338.59,"No",0,72,"Yes","No"
5,28,3008.79,"Yes",7,174,"Yes","No"
92,2,168.98,"Yes",0,4,"No","No"
62,5,346.15,"Yes",1,19,"No","No"
26,8,738.83,"Yes",3,27,"Yes","No"
9,19,2089.72,"Yes",8,72,"Yes","No"
192,1,93,"No",0,8,"No","No"
229,1,68.97,"No",0,3,"No","No"
174,1,331.99,"Yes",1,5,"Yes","Yes"
29,5,837.23,"Yes",0,31,"Yes","Yes"
174,1,287.21,"Yes",1,13,"No","Yes"
141,1,165.5,"No",0,4,"Yes","No"
190,1,159.99,"No",0,1,"No","Yes"
83,7,481.95,"No",3,32,"Yes","Yes"
81,5,942,"Yes",1,25,"No","No"
254,3,573.95,"No",0,12,"Yes","No"
54,2,104.95,"No",0,5,"Yes","No"
104,11,60.82,"Yes",1,24,"No","No"
37,12,1657.77,"Yes",3,37,"Yes","No"
354,1,34,"No",0,1,"No","No"
105,7,1066.4,"No",3,30,"No","Yes"
270,1,114.48,"No",0,4,"No","No"
267,1,98.75,"No",0,3,"No","No"
218,3,54.99,"No",0,3,"No","No"
34,2,283.5,"Yes",1,5,"Yes","No"
16,24,2882.75,"Yes",11,112,"Yes","Yes"
131,1,116,"No",0,2,"No","No"
313,7,126,"No",0,7,"No","No"
134,6,306.9,"Yes",2,24,"No","No"
124,2,98.98,"No",0,4,"No","No"
96,3,421.94,"No",1,14,"Yes","No"
46,6,801.25,"No",1,24,"Yes","No"
59,7,237.77,"Yes",0,16,"No","No"
62,13,606.32,"Yes",1,19,"Yes","No"
104,3,192.97,"No",0,8,"Yes","No"
266,1,81.23,"No",0,4,"Yes","No"
128,4,282.96,"No",0,7,"No","No"
52,4,141.46,"No",1,6,"No","No"
23,15,110.67,"Yes",3,18,"Yes","No"
360,1,98,"No",0,3,"No","No"
86,3,380.11,"Yes",1,17,"Yes","No"
76,3,491.08,"Yes",2,11,"Yes","No"
246,2,98.97,"No",0,6,"No","No"
278,3,454.95,"No",0,11,"Yes","No"
354,2,158.4,"Yes",0,5,"Yes","No"
81,14,998.47,"Yes",5,42,"Yes","Yes"
12,1,183,"No",0,5,"Yes","No"
4,18,1424.34,"Yes",4,71,"Yes","No"
164,8,409.96,"No",0,25,"No","No"
334,2,132.5,"Yes",0,6,"Yes","No"
171,6,1576.54,"Yes",3,33,"Yes","No"
312,1,149.99,"No",0,1,"No","No"
5,2,352.96,"No",0,8,"No","Yes"
127,6,219.21,"No",0,13,"No","No"
10,10,1481.21,"Yes",3,47,"Yes","Yes"
288,1,67.98,"No",0,3,"No","No"
348,1,98.98,"No",0,3,"No","No"
36,5,142.7,"No",0,9,"Yes","No"
267,1,127.5,"No",0,4,"No","No"
108,4,388.84,"Yes",1,16,"Yes","No"
106,2,144,"No",0,5,"No","No"
185,1,345.99,"No",0,6,"Yes","No"
27,7,1413.41,"Yes",3,57,"Yes","No"
111,1,69.98,"No",0,2,"Yes","No"
14,20,2781.31,"Yes",5,97,"Yes","No"
22,7,519.68,"No",0,17,"Yes","No"
9,14,2448.95,"Yes",0,51,"Yes","No"
348,1,78,"No",0,2,"No","No"
100,2,76.97,"No",0,5,"Yes","No"
1,2,842.53,"Yes",1,26,"Yes","Yes"
41,2,76.97,"No",0,3,"Yes","No"
18,3,197.99,"No",0,6,"No","No"
50,2,245.67,"Yes",1,15,"Yes","No"
85,7,341.69,"No",2,11,"No","No"
168,2,299,"No",0,4,"Yes","No"
26,14,333.42,"Yes",3,28,"Yes","Yes"
134,2,68.98,"No",0,3,"Yes","No"
150,4,711.7,"No",1,20,"Yes","No"
337,1,97,"No",0,3,"No","No"
72,1,233.95,"No",0,6,"No","Yes"
47,6,503.14,"No",0,25,"No","No"
10,4,241.1,"Yes",0,8,"Yes","No"
128,1,98,"No",0,2,"No","No"
58,9,327.76,"No",2,20,"Yes","No"
237,3,115.45,"No",0,6,"No","No"
70,4,254.66,"Yes",2,10,"No","No"
66,3,123.05,"No",0,6,"Yes","No"
12,5,504.72,"No",1,22,"No","No"
314,1,98,"No",0,2,"No","No"
353,2,287.96,"No",0,6,"No","Yes"
18,12,845.21,"No",0,30,"Yes","No"
12,6,807.87,"Yes",0,17,"Yes","Yes"
71,4,142.9,"No",0,13,"Yes","No"
103,4,358.94,"Yes",1,15,"No","No"
235,3,161,"No",0,5,"No","No"
259,8,480.02,"Yes",1,20,"Yes","No"
339,1,217,"No",0,4,"Yes","No"
6,9,928.17,"Yes",2,49,"Yes","No"
30,3,207,"Yes",1,5,"No","No"
136,3,531.49,"No",1,19,"No","No"
35,2,462.99,"No",0,12,"Yes","No"
9,21,750.06,"Yes",4,46,"No","No"
61,3,217.07,"Yes",1,12,"Yes","No"
314,2,108,"No",0,2,"No","No"
340,4,99.96,"No",0,3,"No","No"
274,1,81.74,"Yes",0,4,"No","No"
128,5,542.76,"Yes",1,16,"No","No"
86,4,299.44,"No",1,6,"Yes","No"
42,8,600.92,"No",1,33,"Yes","No"
108,1,82.8,"Yes",1,2,"No","No"
103,2,102.96,"No",0,4,"No","No"
89,4,523.96,"No",2,12,"Yes","Yes"
288,1,118.73,"No",0,5,"Yes","No"
67,1,83.99,"No",0,1,"No","Yes"
6,2,14.99,"No",0,2,"No","No"
269,3,512.49,"No",0,12,"No","No"
204,2,123.45,"No",0,6,"Yes","No"
13,17,728.29,"No",0,40,"Yes","Yes"
153,5,167.47,"Yes",0,11,"No","No"
28,4,342.93,"Yes",0,8,"No","No"
23,35,1225.09,"Yes",4,76,"Yes","Yes"
364,1,105,"No",0,3,"Yes","No"
249,2,84.67,"No",0,4,"No","No"
196,2,168.99,"No",0,6,"Yes","No"
42,1,88.36,"No",0,5,"No","No"
228,3,154.95,"Yes",0,10,"No","No"
104,1,143.96,"No",0,5,"Yes","No"
131,1,136.8,"Yes",1,4,"Yes","No"
49,12,532.49,"Yes",1,27,"Yes","Yes"
55,10,1179.05,"Yes",3,39,"Yes","No"
59,8,285.11,"Yes",3,22,"Yes","Yes"
7,27,2674.36,"No",3,110,"Yes","No"
19,7,516.72,"Yes",2,29,"Yes","No"
41,1,1248.14,"Yes",1,38,"Yes","No"
112,1,165.8,"No",0,5,"Yes","No"
335,2,218,"No",0,6,"Yes","No"
72,6,194.94,"Yes",1,11,"Yes","No"
45,2,138.95,"No",0,5,"No","No"
175,1,107,"No",0,2,"Yes","No"
11,8,848.9,"Yes",2,28,"No","Yes"
7,2,265.57,"Yes",0,6,"No","No"
182,5,592.42,"Yes",1,22,"No","No"
320,2,328.98,"No",0,6,"Yes","Yes"
13,17,819.82,"Yes",1,32,"Yes","No"
272,1,140.99,"No",0,5,"Yes","No"
202,2,452.96,"No",0,6,"No","Yes"
124,12,728.16,"Yes",3,31,"Yes","No"
212,2,105.98,"No",0,5,"No","No"
56,3,155.96,"No",0,9,"No","No"
43,4,722.79,"Yes",3,15,"No","No"
111,2,330.47,"No",0,6,"No","Yes"
129,2,96,"No",0,4,"No","No"
42,8,680.32,"Yes",0,31,"Yes","No"
9,4,699.27,"No",0,16,"Yes","Yes"
90,2,392.78,"Yes",0,23,"Yes","No"
16,7,762.92,"Yes",1,27,"Yes","No"
57,3,297.46,"No",0,10,"Yes","No"
94,4,109.98,"No",0,6,"No","No"
11,9,512.99,"No",0,26,"No","No"
236,1,67.99,"No",0,2,"Yes","No"
114,1,228.6,"Yes",1,3,"No","No"
93,2,203.95,"No",0,12,"No","No"
124,2,167.97,"No",0,5,"No","No"
74,2,79.98,"No",0,3,"Yes","No"
124,1,381.98,"No",0,5,"Yes","No"
3,3,173.99,"Yes",0,7,"No","No"
3,10,925.37,"Yes",5,25,"Yes","Yes"
103,1,97.99,"No",0,3,"Yes","No"
9,29,1375.61,"Yes",4,81,"Yes","Yes"
174,1,26.24,"Yes",1,2,"No","No"
289,2,103.49,"No",0,3,"Yes","No"
127,2,174,"No",0,4,"Yes","No"
12,5,889.84,"Yes",1,29,"Yes","Yes"
6,7,261.98,"No",0,11,"Yes","No"
222,1,159.97,"No",0,3,"No","No"
24,2,186.96,"No",0,5,"No","No"
116,1,24,"No",0,1,"No","No"
314,1,58.5,"No",0,3,"No","No"
195,2,103.49,"No",0,4,"No","No"
246,4,126.99,"No",0,3,"No","Yes"
311,1,178,"No",0,2,"No","No"
132,1,98,"No",0,1,"No","No"
178,3,78,"Yes",0,3,"No","No"
333,1,286.99,"No",0,9,"No","No"
240,3,260.46,"No",0,7,"No","No"
76,9,861.6,"Yes",1,32,"Yes","Yes"
135,1,224.99,"No",0,6,"No","No"
37,2,196.28,"No",0,6,"No","No"
113,1,229.97,"No",0,3,"No","Yes"
199,1,164.99,"No",0,3,"Yes","Yes"
146,1,169.99,"No",1,6,"Yes","No"
90,6,1235.02,"Yes",1,22,"Yes","Yes"
65,1,101.08,"No",0,3,"No","No"
77,3,101.47,"No",0,4,"Yes","No"
108,2,180.48,"Yes",0,4,"Yes","No"
126,1,122.99,"No",0,1,"No","No"
295,1,105.31,"No",0,6,"No","No"
50,5,437.97,"No",0,9,"No","No"
77,4,865.93,"No",0,17,"No","Yes"
126,2,151.5,"No",0,6,"Yes","No"
54,6,944.58,"Yes",2,31,"Yes","Yes"
110,3,95.74,"Yes",0,5,"Yes","No"
78,2,311.66,"No",0,17,"No","No"
314,1,221.25,"Yes",0,6,"No","No"
307,1,163.5,"No",0,2,"No","No"
16,4,584.93,"Yes",0,18,"Yes","No"
68,8,252.81,"Yes",2,17,"Yes","No"
41,9,962.88,"Yes",0,30,"Yes","No"
83,5,409.45,"Yes",1,13,"Yes","No"
41,23,1432.81,"Yes",1,52,"Yes","Yes"
58,8,604.45,"Yes",2,18,"Yes","No"
46,5,333.13,"Yes",1,15,"Yes","No"
278,1,198,"No",0,2,"No","No"
19,10,1058.93,"Yes",1,26,"Yes","Yes"
352,1,130.46,"Yes",0,5,"No","No"
100,5,438.99,"No",0,9,"Yes","No"
29,8,1158.7,"No",1,30,"Yes","Yes"
5,5,1263.48,"No",1,27,"Yes","No"
126,4,346.93,"No",0,10,"No","No"
269,1,118.49,"No",0,4,"No","No"
50,4,372.87,"No",0,13,"Yes","No"
143,6,274.65,"No",0,11,"No","No"
12,3,961.78,"No",1,20,"No","Yes"
1,1,605,"No",0,5,"No","No"
158,8,784.81,"Yes",4,27,"Yes","No"
232,2,69.99,"Yes",0,2,"No","No"
286,1,126.89,"Yes",0,4,"No","No"
6,16,821.75,"Yes",0,37,"No","No"
343,1,119,"No",0,2,"No","No"
7,5,172.96,"No",0,6,"Yes","No"
107,2,168.97,"No",0,7,"No","No"
29,1,196,"No",0,3,"No","No"
26,5,394.47,"No",0,15,"Yes","No"
317,1,207,"No",0,3,"Yes","No"
16,10,685.71,"Yes",2,26,"No","No"
112,3,322.32,"Yes",1,9,"No","No"
106,3,393.94,"Yes",0,10,"Yes","No"
328,1,112,"No",0,3,"Yes","No"
68,3,386.99,"No",0,8,"Yes","No"
71,5,513.41,"No",0,19,"Yes","No"
126,3,247.47,"No",0,9,"Yes","No"
306,1,79.99,"No",0,1,"No","Yes"
134,3,212.46,"No",0,8,"Yes","No"
286,1,77.99,"No",0,3,"Yes","No"
12,27,1708.07,"Yes",4,79,"Yes","No"
119,1,271.76,"Yes",1,7,"Yes","No"
225,2,121.96,"No",0,6,"Yes","No"
188,1,157,"No",0,6,"No","No"
1,18,522.6,"Yes",2,26,"Yes","No"
62,2,223,"No",0,6,"No","No"
32,1,190.5,"No",0,3,"No","No"
22,49,3282.49,"Yes",14,96,"Yes","No"
49,11,715.27,"No",1,34,"Yes","No"
135,4,229.5,"No",0,8,"Yes","No"
29,2,142,"Yes",1,7,"Yes","No"
315,1,195.99,"No",0,4,"No","No"
106,1,177.97,"No",0,5,"Yes","No"
135,3,322.96,"No",0,9,"Yes","No"
356,1,126,"No",0,3,"No","No"
54,12,708.68,"Yes",4,39,"Yes","No"
5,17,1915.18,"Yes",10,67,"Yes","No"
27,16,962.72,"No",1,37,"Yes","No"
114,3,548.9,"No",0,15,"Yes","No"
2,10,1021.44,"Yes",4,29,"Yes","Yes"
53,4,248.99,"Yes",1,13,"Yes","No"
24,7,212.16,"Yes",1,16,"Yes","No"
192,11,980.27,"Yes",2,41,"No","No"
78,5,105.73,"No",0,7,"No","No"
68,2,125.44,"No",0,7,"Yes","No"
47,5,268.78,"Yes",1,26,"No","No"
6,68,3908.95,"No",6,185,"Yes","No"
257,2,68.48,"No",0,3,"No","No"
8,13,1273.7,"No",4,57,"Yes","No"
292,1,80.75,"No",0,2,"No","No"
6,11,1358.13,"Yes",4,61,"Yes","No"
6,22,2688.62,"Yes",13,95,"Yes","No"
117,1,360,"Yes",0,9,"Yes","No"
120,3,277.25,"Yes",0,6,"No","No"
72,7,769.47,"No",2,26,"Yes","No"
76,2,169.95,"Yes",1,8,"Yes","No"
29,18,738.18,"No",0,37,"Yes","No"
71,4,303.75,"No",0,12,"No","No"
58,7,249.98,"No",0,16,"No","No"
2,17,757.89,"Yes",4,49,"Yes","No"
12,11,839.07,"Yes",2,39,"Yes","No"
37,5,165.63,"No",0,17,"No","No"
33,17,1345.57,"Yes",4,57,"Yes","No"
219,2,161.79,"Yes",0,6,"Yes","No"
6,3,235.8,"No",1,8,"Yes","No"
197,1,104,"No",0,5,"Yes","No"
82,3,389.98,"Yes",0,9,"No","No"
47,4,330.43,"No",2,13,"Yes","No"
290,4,189.68,"No",0,7,"Yes","No"
91,2,144.96,"No",0,5,"Yes","No"
56,9,1173.51,"Yes",1,43,"Yes","No"
288,1,88.5,"No",0,2,"No","No"
268,2,41.74,"No",0,3,"No","No"
148,5,376.44,"No",0,14,"No","No"
146,2,122.99,"No",0,4,"No","No"
242,3,714.55,"Yes",0,28,"Yes","No"
9,11,774.67,"Yes",2,30,"Yes","No"
5,14,2029.15,"Yes",3,64,"Yes","Yes"
270,1,139.5,"No",0,1,"No","No"
5,8,415.92,"Yes",1,15,"Yes","No"
142,1,167.99,"No",0,2,"No","No"
116,6,646.82,"No",1,16,"Yes","No"
51,4,141.98,"Yes",0,10,"No","No"
25,9,455.9,"No",0,24,"No","No"
269,1,103.99,"No",0,4,"Yes","No"
307,3,356.97,"No",0,6,"No","No"
34,7,423.25,"Yes",1,14,"No","No"
40,6,612.99,"Yes",1,17,"Yes","No"
7,2,182.99,"No",0,3,"No","No"
344,1,131.25,"No",0,5,"Yes","No"
46,5,347.24,"Yes",1,13,"Yes","No"
89,1,117.98,"No",0,4,"Yes","No"
298,1,77.29,"No",0,6,"No","No"
117,1,331.99,"No",0,11,"Yes","No"
362,1,86.49,"No",0,3,"No","No"
361,1,143.96,"No",0,5,"Yes","No"
45,6,1234.25,"Yes",3,44,"Yes","No"
81,9,810.69,"No",0,27,"Yes","No"
108,4,1519.71,"Yes",2,30,"Yes","Yes"
104,1,156.99,"No",0,4,"No","No"
42,6,427.46,"Yes",1,17,"Yes","Yes"
53,10,1158.54,"Yes",2,38,"Yes","Yes"
269,1,297.67,"No",0,11,"Yes","No"
285,2,210.94,"No",0,10,"No","No"
19,18,2356.27,"Yes",4,90,"Yes","No"
93,5,410.97,"No",0,6,"Yes","No"
19,6,753.18,"Yes",2,26,"Yes","No"
83,7,702.94,"No",0,23,"Yes","No"
100,2,170,"No",0,2,"No","No"
118,3,130.21,"No",0,6,"Yes","No"
113,3,138.85,"No",0,6,"No","No"
267,6,530.18,"Yes",0,20,"Yes","Yes"
8,7,786.23,"No",0,19,"Yes","No"
57,4,371.47,"No",0,12,"No","No"
53,7,946.26,"Yes",3,29,"No","No"
271,4,202.75,"No",0,8,"Yes","No"
22,12,1177.43,"Yes",2,45,"Yes","No"
110,2,139.99,"No",0,2,"No","No"
55,6,128.48,"Yes",0,23,"No","No"
193,1,481.46,"Yes",0,11,"Yes","No"
50,14,892.6,"Yes",4,49,"No","No"
146,3,643.13,"No",1,19,"No","No"
181,1,354.97,"No",0,6,"Yes","No"
356,1,86,"No",0,2,"No","No"
171,3,193.99,"Yes",0,6,"No","No"
332,2,251.1,"Yes",0,1,"No","No"
70,1,114.96,"No",0,5,"Yes","No"
184,6,537.16,"Yes",2,20,"Yes","Yes"
306,1,149.97,"No",0,1,"No","No"
57,2,202,"No",0,3,"No","Yes"
40,11,945.28,"Yes",2,34,"Yes","No"
159,2,114.73,"No",1,6,"Yes","No"
321,1,108,"No",0,2,"No","No"
242,2,310.74,"Yes",0,13,"No","No"
236,2,240.99,"No",0,5,"Yes","No"
94,3,333.21,"No",0,11,"No","No"
97,1,106.98,"No",0,6,"No","No"
34,3,174.22,"No",0,10,"No","No"
62,11,641.16,"Yes",0,22,"Yes","Yes"
10,12,648.46,"Yes",1,46,"Yes","No"
199,2,353.97,"No",0,5,"No","No"
40,11,636.86,"Yes",0,28,"Yes","No"
4,18,874.93,"No",1,32,"Yes","No"
28,3,213.7,"No",0,12,"Yes","No"
179,2,191.2,"Yes",1,6,"No","No"
54,3,250.94,"No",0,11,"No","No"
19,2,108,"No",0,2,"Yes","No"
250,1,69.97,"No",0,3,"Yes","No"
160,6,250.32,"No",0,9,"No","No"
36,1,357.49,"No",0,14,"Yes","No"
173,2,81.74,"No",0,3,"Yes","No"
244,2,122.42,"Yes",0,9,"Yes","No"
38,2,186.79,"No",1,6,"Yes","No"
203,1,92,"No",0,3,"No","No"
70,7,319.24,"No",0,13,"No","No"
12,14,2245.73,"Yes",6,94,"Yes","No"
138,4,127.99,"Yes",1,5,"No","No"
97,2,175.99,"No",0,5,"Yes","No"
233,6,282.86,"Yes",0,27,"Yes","No"
179,1,113,"No",0,3,"No","No"
153,1,99,"No",0,1,"No","No"
15,7,606.69,"Yes",2,23,"Yes","No"
3,37,1129.63,"Yes",1,69,"No","No"
105,2,118.49,"No",0,3,"No","No"
